
2079460006;

2079460803;
1;1;02079460803
2;1;02079460803
3;1;02079460803
4;1;02079460803
5;1;02079460803
6;1;02079460803
7;1;02079460803
8;1;02079460803
9;1;02079460803
10;1;02079460803
11;1;02079460803
12;1;02079460803
13;1;02079460803
14;1;02079460803
15;1;02079460803
16;1;02079460803

2079460804;
1;1;02079460804
2;1;02079460804
3;1;02079460804
4;1;02079460804
5;1;02079460804
6;1;02079460804
7;1;02079460804
8;1;02079460804
9;1;02079460804
10;1;02079460804
11;1;02079460804
12;1;02079460804
13;1;02079460804
14;1;02079460804
15;1;02079460804
16;1;02079460804

2079460805;
1;1;02079460805
2;1;02079460805
3;1;02079460805
4;1;02079460805
5;1;02079460805
6;1;02079460805
7;1;02079460805
8;1;02079460805
9;1;02079460805
10;1;02079460805
11;1;02079460805
12;1;02079460805
13;1;02079460805
14;1;02079460805
15;1;02079460805
16;1;02079460805

2079460806;
1;1;02079460806
2;1;02079460806
3;1;02079460806
4;1;02079460806
5;1;02079460806
6;1;02079460806
7;1;02079460806
8;1;02079460806
9;1;02079460806
10;1;02079460806
11;1;02079460806
12;1;02079460806
13;1;02079460806
14;1;02079460806
15;1;02079460806
16;1;02079460806

2079460807;
1;1;02079460807
2;1;02079460807
3;1;02079460807
4;1;02079460807
5;1;02079460807
6;1;02079460807
7;1;02079460807
8;1;02079460807
9;1;02079460807
10;1;02079460807
11;1;02079460807
12;1;02079460807
13;1;02079460807
14;1;02079460807
15;1;02079460807
16;1;02079460807

2079460808;
1;1;02079460808
2;1;02079460808
3;1;02079460808
4;1;02079460808
5;1;02079460808
6;1;02079460808
7;1;02079460808
8;1;02079460808
9;1;02079460808
10;1;02079460808
11;1;02079460808
12;1;02079460808
13;1;02079460808
14;1;02079460808
15;1;02079460808
16;1;02079460808

2079460809;
1;1;02079460809
2;1;02079460809
3;1;02079460809
4;1;02079460809
5;1;02079460809
6;1;02079460809
7;1;02079460809
8;1;02079460809
9;1;02079460809
10;1;02079460809
11;1;02079460809
12;1;02079460809
13;1;02079460809
14;1;02079460809
15;1;02079460809
16;1;02079460809

2079460810;
1;1;02079460810
2;1;02079460810
3;1;02079460810
4;1;02079460810
5;1;02079460810
6;1;02079460810
7;1;02079460810
8;1;02079460810
9;1;02079460810
10;1;02079460810
11;1;02079460810
12;1;02079460810
13;1;02079460810
14;1;02079460810
15;1;02079460810
16;1;02079460810

2079460811;
1;1;02079460811
2;1;02079460811
3;1;02079460811
4;1;02079460811
5;1;02079460811
6;1;02079460811
7;1;02079460811
8;1;02079460811
9;1;02079460811
10;1;02079460811
11;1;02079460811
12;1;02079460811
13;1;02079460811
14;1;02079460811
15;1;02079460811
16;1;02079460811

2079460812;
1;1;02079460812
2;1;02079460812
3;1;02079460812
4;1;02079460812
5;1;02079460812
6;1;02079460812
7;1;02079460812
8;1;02079460812
9;1;02079460812
10;1;02079460812
11;1;02079460812
12;1;02079460812
13;1;02079460812
14;1;02079460812
15;1;02079460812
16;1;02079460812

2079460813;
1;1;02079460813
2;1;02079460813
3;1;02079460813
4;1;02079460813
5;1;02079460813
6;1;02079460813
7;1;02079460813
8;1;02079460813
9;1;02079460813
10;1;02079460813
11;1;02079460813
12;1;02079460813
13;1;02079460813
14;1;02079460813
15;1;02079460813
16;1;02079460813

2079460814;
1;1;02079460814
2;1;02079460814
3;1;02079460814
4;1;02079460814
5;1;02079460814
6;1;02079460814
7;1;02079460814
8;1;02079460814
9;1;02079460814
10;1;02079460814
11;1;02079460814
12;1;02079460814
13;1;02079460814
14;1;02079460814
15;1;02079460814
16;1;02079460814

2079460815;
1;1;02079460815
2;1;02079460815
3;1;02079460815
4;1;02079460815
5;1;02079460815
6;1;02079460815
7;1;02079460815
8;1;02079460815
9;1;02079460815
10;1;02079460815
11;1;02079460815
12;1;02079460815
13;1;02079460815
14;1;02079460815
15;1;02079460815
16;1;02079460815

2079460816;
1;1;02079460816
2;1;02079460816
3;1;02079460816
4;1;02079460816
5;1;02079460816
6;1;02079460816
7;1;02079460816
8;1;02079460816
9;1;02079460816
10;1;02079460816
11;1;02079460816
12;1;02079460816
13;1;02079460816
14;1;02079460816
15;1;02079460816
16;1;02079460816

2079460817;
1;1;02079460817
2;1;02079460817
3;1;02079460817
4;1;02079460817
5;1;02079460817
6;1;02079460817
7;1;02079460817
8;1;02079460817
9;1;02079460817
10;1;02079460817
11;1;02079460817
12;1;02079460817
13;1;02079460817
14;1;02079460817
15;1;02079460817
16;1;02079460817

2079460818;
1;1;02079460818
2;1;02079460818
3;1;02079460818
4;1;02079460818
5;1;02079460818
6;1;02079460818
7;1;02079460818
8;1;02079460818
9;1;02079460818
10;1;02079460818
11;1;02079460818
12;1;02079460818
13;1;02079460818
14;1;02079460818
15;1;02079460818
16;1;02079460818

2079460819;
1;1;02079460819
2;1;02079460819
3;1;02079460819
4;1;02079460819
5;1;02079460819
6;1;02079460819
7;1;02079460819
8;1;02079460819
9;1;02079460819
10;1;02079460819
11;1;02079460819
12;1;02079460819
13;1;02079460819
14;1;02079460819
15;1;02079460819
16;1;02079460819

2079460820;
1;1;02079460820
2;1;02079460820
3;1;02079460820
4;1;02079460820
5;1;02079460820
6;1;02079460820
7;1;02079460820
8;1;02079460820
9;1;02079460820
10;1;02079460820
11;1;02079460820
12;1;02079460820
13;1;02079460820
14;1;02079460820
15;1;02079460820
16;1;02079460820

2079460821;
1;1;02079460821
2;1;02079460821
3;1;02079460821
4;1;02079460821
5;1;02079460821
6;1;02079460821
7;1;02079460821
8;1;02079460821
9;1;02079460821
10;1;02079460821
11;1;02079460821
12;1;02079460821
13;1;02079460821
14;1;02079460821
15;1;02079460821
16;1;02079460821

2079460822;
1;1;02079460822
2;1;02079460822
3;1;02079460822
4;1;02079460822
5;1;02079460822
6;1;02079460822
7;1;02079460822
8;1;02079460822
9;1;02079460822
10;1;02079460822
11;1;02079460822
12;1;02079460822
13;1;02079460822
14;1;02079460822
15;1;02079460822
16;1;02079460822

2079460823;
1;1;02079460823
2;1;02079460823
3;1;02079460823
4;1;02079460823
5;1;02079460823
6;1;02079460823
7;1;02079460823
8;1;02079460823
9;1;02079460823
10;1;02079460823
11;1;02079460823
12;1;02079460823
13;1;02079460823
14;1;02079460823
15;1;02079460823
16;1;02079460823

2079460824;
1;1;02079460824
2;1;02079460824
3;1;02079460824
4;1;02079460824
5;1;02079460824
6;1;02079460824
7;1;02079460824
8;1;02079460824
9;1;02079460824
10;1;02079460824
11;1;02079460824
12;1;02079460824
13;1;02079460824
14;1;02079460824
15;1;02079460824
16;1;02079460824

2079460825;
1;1;02079460825
2;1;02079460825
3;1;02079460825
4;1;02079460825
5;1;02079460825
6;1;02079460825
7;1;02079460825
8;1;02079460825
9;1;02079460825
10;1;02079460825
11;1;02079460825
12;1;02079460825
13;1;02079460825
14;1;02079460825
15;1;02079460825
16;1;02079460825

2079460826;
1;1;02079460826
2;1;02079460826
3;1;02079460826
4;1;02079460826
5;1;02079460826
6;1;02079460826
7;1;02079460826
8;1;02079460826
9;1;02079460826
10;1;02079460826
11;1;02079460826
12;1;02079460826
13;1;02079460826
14;1;02079460826
15;1;02079460826
16;1;02079460826

2079460827;
1;1;02079460827
2;1;02079460827
3;1;02079460827
4;1;02079460827
5;1;02079460827
6;1;02079460827
7;1;02079460827
8;1;02079460827
9;1;02079460827
10;1;02079460827
11;1;02079460827
12;1;02079460827
13;1;02079460827
14;1;02079460827
15;1;02079460827
16;1;02079460827

2079460828;
1;1;02079460828
2;1;02079460828
3;1;02079460828
4;1;02079460828
5;1;02079460828
6;1;02079460828
7;1;02079460828
8;1;02079460828
9;1;02079460828
10;1;02079460828
11;1;02079460828
12;1;02079460828
13;1;02079460828
14;1;02079460828
15;1;02079460828
16;1;02079460828

2079460829;
1;1;02079460829
2;1;02079460829
3;1;02079460829
4;1;02079460829
5;1;02079460829
6;1;02079460829
7;1;02079460829
8;1;02079460829
9;1;02079460829
10;1;02079460829
11;1;02079460829
12;1;02079460829
13;1;02079460829
14;1;02079460829
15;1;02079460829
16;1;02079460829

2079460830;
1;1;02079460830
2;1;02079460830
3;1;02079460830
4;1;02079460830
5;1;02079460830
6;1;02079460830
7;1;02079460830
8;1;02079460830
9;1;02079460830
10;1;02079460830
11;1;02079460830
12;1;02079460830
13;1;02079460830
14;1;02079460830
15;1;02079460830
16;1;02079460830

2079460831;
1;1;02079460831
2;1;02079460831
3;1;02079460831
4;1;02079460831
5;1;02079460831
6;1;02079460831
7;1;02079460831
8;1;02079460831
9;1;02079460831
10;1;02079460831
11;1;02079460831
12;1;02079460831
13;1;02079460831
14;1;02079460831
15;1;02079460831
16;1;02079460831

2079460832;
1;1;02079460832
2;1;02079460832
3;1;02079460832
4;1;02079460832
5;1;02079460832
6;1;02079460832
7;1;02079460832
8;1;02079460832
9;1;02079460832
10;1;02079460832
11;1;02079460832
12;1;02079460832
13;1;02079460832
14;1;02079460832
15;1;02079460832
16;1;02079460832

2079460833;
1;1;02079460833
2;1;02079460833
3;1;02079460833
4;1;02079460833
5;1;02079460833
6;1;02079460833
7;1;02079460833
8;1;02079460833
9;1;02079460833
10;1;02079460833
11;1;02079460833
12;1;02079460833
13;1;02079460833
14;1;02079460833
15;1;02079460833
16;1;02079460833

2079460834;
1;1;02079460834
2;1;02079460834
3;1;02079460834
4;1;02079460834
5;1;02079460834
6;1;02079460834
7;1;02079460834
8;1;02079460834
9;1;02079460834
10;1;02079460834
11;1;02079460834
12;1;02079460834
13;1;02079460834
14;1;02079460834
15;1;02079460834
16;1;02079460834

2079460835;
1;1;02079460835
2;1;02079460835
3;1;02079460835
4;1;02079460835
5;1;02079460835
6;1;02079460835
7;1;02079460835
8;1;02079460835
9;1;02079460835
10;1;02079460835
11;1;02079460835
12;1;02079460835
13;1;02079460835
14;1;02079460835
15;1;02079460835
16;1;02079460835

2079460836;
1;1;02079460836
2;1;02079460836
3;1;02079460836
4;1;02079460836
5;1;02079460836
6;1;02079460836
7;1;02079460836
8;1;02079460836
9;1;02079460836
10;1;02079460836
11;1;02079460836
12;1;02079460836
13;1;02079460836
14;1;02079460836
15;1;02079460836
16;1;02079460836

2079460837;
1;1;02079460837
2;1;02079460837
3;1;02079460837
4;1;02079460837
5;1;02079460837
6;1;02079460837
7;1;02079460837
8;1;02079460837
9;1;02079460837
10;1;02079460837
11;1;02079460837
12;1;02079460837
13;1;02079460837
14;1;02079460837
15;1;02079460837
16;1;02079460837

2079460838;
1;1;02079460838
2;1;02079460838
3;1;02079460838
4;1;02079460838
5;1;02079460838
6;1;02079460838
7;1;02079460838
8;1;02079460838
9;1;02079460838
10;1;02079460838
11;1;02079460838
12;1;02079460838
13;1;02079460838
14;1;02079460838
15;1;02079460838
16;1;02079460838

2079460839;
1;1;02079460839
2;1;02079460839
3;1;02079460839
4;1;02079460839
5;1;02079460839
6;1;02079460839
7;1;02079460839
8;1;02079460839
9;1;02079460839
10;1;02079460839
11;1;02079460839
12;1;02079460839
13;1;02079460839
14;1;02079460839
15;1;02079460839
16;1;02079460839

2079460840;
1;1;02079460840
2;1;02079460840
3;1;02079460840
4;1;02079460840
5;1;02079460840
6;1;02079460840
7;1;02079460840
8;1;02079460840
9;1;02079460840
10;1;02079460840
11;1;02079460840
12;1;02079460840
13;1;02079460840
14;1;02079460840
15;1;02079460840
16;1;02079460840

2079460841;
1;1;02079460841
2;1;02079460841
3;1;02079460841
4;1;02079460841
5;1;02079460841
6;1;02079460841
7;1;02079460841
8;1;02079460841
9;1;02079460841
10;1;02079460841
11;1;02079460841
12;1;02079460841
13;1;02079460841
14;1;02079460841
15;1;02079460841
16;1;02079460841

2079460842;
1;1;02079460842
2;1;02079460842
3;1;02079460842
4;1;02079460842
5;1;02079460842
6;1;02079460842
7;1;02079460842
8;1;02079460842
9;1;02079460842
10;1;02079460842
11;1;02079460842
12;1;02079460842
13;1;02079460842
14;1;02079460842
15;1;02079460842
16;1;02079460842

2079460843;
1;1;02079460843
2;1;02079460843
3;1;02079460843
4;1;02079460843
5;1;02079460843
6;1;02079460843
7;1;02079460843
8;1;02079460843
9;1;02079460843
10;1;02079460843
11;1;02079460843
12;1;02079460843
13;1;02079460843
14;1;02079460843
15;1;02079460843
16;1;02079460843

2079460844;
1;1;02079460844
2;1;02079460844
3;1;02079460844
4;1;02079460844
5;1;02079460844
6;1;02079460844
7;1;02079460844
8;1;02079460844
9;1;02079460844
10;1;02079460844
11;1;02079460844
12;1;02079460844
13;1;02079460844
14;1;02079460844
15;1;02079460844
16;1;02079460844

2079460845;
1;1;02079460845
2;1;02079460845
3;1;02079460845
4;1;02079460845
5;1;02079460845
6;1;02079460845
7;1;02079460845
8;1;02079460845
9;1;02079460845
10;1;02079460845
11;1;02079460845
12;1;02079460845
13;1;02079460845
14;1;02079460845
15;1;02079460845
16;1;02079460845

2079460846;
1;1;02079460846
2;1;02079460846
3;1;02079460846
4;1;02079460846
5;1;02079460846
6;1;02079460846
7;1;02079460846
8;1;02079460846
9;1;02079460846
10;1;02079460846
11;1;02079460846
12;1;02079460846
13;1;02079460846
14;1;02079460846
15;1;02079460846
16;1;02079460846

2079460847;
1;1;02079460847
2;1;02079460847
3;1;02079460847
4;1;02079460847
5;1;02079460847
6;1;02079460847
7;1;02079460847
8;1;02079460847
9;1;02079460847
10;1;02079460847
11;1;02079460847
12;1;02079460847
13;1;02079460847
14;1;02079460847
15;1;02079460847
16;1;02079460847

2079460848;
1;1;02079460848
2;1;02079460848
3;1;02079460848
4;1;02079460848
5;1;02079460848
6;1;02079460848
7;1;02079460848
8;1;02079460848
9;1;02079460848
10;1;02079460848
11;1;02079460848
12;1;02079460848
13;1;02079460848
14;1;02079460848
15;1;02079460848
16;1;02079460848

2079460849;
1;1;02079460849
2;1;02079460849
3;1;02079460849
4;1;02079460849
5;1;02079460849
6;1;02079460849
7;1;02079460849
8;1;02079460849
9;1;02079460849
10;1;02079460849
11;1;02079460849
12;1;02079460849
13;1;02079460849
14;1;02079460849
15;1;02079460849
16;1;02079460849

2079460850;
1;1;02079460850
2;1;02079460850
3;1;02079460850
4;1;02079460850
5;1;02079460850
6;1;02079460850
7;1;02079460850
8;1;02079460850
9;1;02079460850
10;1;02079460850
11;1;02079460850
12;1;02079460850
13;1;02079460850
14;1;02079460850
15;1;02079460850
16;1;02079460850

2079460851;
1;1;02079460851
2;1;02079460851
3;1;02079460851
4;1;02079460851
5;1;02079460851
6;1;02079460851
7;1;02079460851
8;1;02079460851
9;1;02079460851
10;1;02079460851
11;1;02079460851
12;1;02079460851
13;1;02079460851
14;1;02079460851
15;1;02079460851
16;1;02079460851

2079460852;
1;1;02079460852
2;1;02079460852
3;1;02079460852
4;1;02079460852
5;1;02079460852
6;1;02079460852
7;1;02079460852
8;1;02079460852
9;1;02079460852
10;1;02079460852
11;1;02079460852
12;1;02079460852
13;1;02079460852
14;1;02079460852
15;1;02079460852
16;1;02079460852

2079460853;
1;1;02079460853
2;1;02079460853
3;1;02079460853
4;1;02079460853
5;1;02079460853
6;1;02079460853
7;1;02079460853
8;1;02079460853
9;1;02079460853
10;1;02079460853
11;1;02079460853
12;1;02079460853
13;1;02079460853
14;1;02079460853
15;1;02079460853
16;1;02079460853

2079460854;
1;1;02079460854
2;1;02079460854
3;1;02079460854
4;1;02079460854
5;1;02079460854
6;1;02079460854
7;1;02079460854
8;1;02079460854
9;1;02079460854
10;1;02079460854
11;1;02079460854
12;1;02079460854
13;1;02079460854
14;1;02079460854
15;1;02079460854
16;1;02079460854

2079460855;
1;1;02079460855
2;1;02079460855
3;1;02079460855
4;1;02079460855
5;1;02079460855
6;1;02079460855
7;1;02079460855
8;1;02079460855
9;1;02079460855
10;1;02079460855
11;1;02079460855
12;1;02079460855
13;1;02079460855
14;1;02079460855
15;1;02079460855
16;1;02079460855

2079460856;
1;1;02079460856
2;1;02079460856
3;1;02079460856
4;1;02079460856
5;1;02079460856
6;1;02079460856
7;1;02079460856
8;1;02079460856
9;1;02079460856
10;1;02079460856
11;1;02079460856
12;1;02079460856
13;1;02079460856
14;1;02079460856
15;1;02079460856
16;1;02079460856

2079460857;
1;1;02079460857
2;1;02079460857
3;1;02079460857
4;1;02079460857
5;1;02079460857
6;1;02079460857
7;1;02079460857
8;1;02079460857
9;1;02079460857
10;1;02079460857
11;1;02079460857
12;1;02079460857
13;1;02079460857
14;1;02079460857
15;1;02079460857
16;1;02079460857

2079460858;
1;1;02079460858
2;1;02079460858
3;1;02079460858
4;1;02079460858
5;1;02079460858
6;1;02079460858
7;1;02079460858
8;1;02079460858
9;1;02079460858
10;1;02079460858
11;1;02079460858
12;1;02079460858
13;1;02079460858
14;1;02079460858
15;1;02079460858
16;1;02079460858

2079460859;
1;1;02079460859
2;1;02079460859
3;1;02079460859
4;1;02079460859
5;1;02079460859
6;1;02079460859
7;1;02079460859
8;1;02079460859
9;1;02079460859
10;1;02079460859
11;1;02079460859
12;1;02079460859
13;1;02079460859
14;1;02079460859
15;1;02079460859
16;1;02079460859

2079460860;
1;1;02079460860
2;1;02079460860
3;1;02079460860
4;1;02079460860
5;1;02079460860
6;1;02079460860
7;1;02079460860
8;1;02079460860
9;1;02079460860
10;1;02079460860
11;1;02079460860
12;1;02079460860
13;1;02079460860
14;1;02079460860
15;1;02079460860
16;1;02079460860

2079460861;
1;1;02079460861
2;1;02079460861
3;1;02079460861
4;1;02079460861
5;1;02079460861
6;1;02079460861
7;1;02079460861
8;1;02079460861
9;1;02079460861
10;1;02079460861
11;1;02079460861
12;1;02079460861
13;1;02079460861
14;1;02079460861
15;1;02079460861
16;1;02079460861

2079460862;
1;1;02079460862
2;1;02079460862
3;1;02079460862
4;1;02079460862
5;1;02079460862
6;1;02079460862
7;1;02079460862
8;1;02079460862
9;1;02079460862
10;1;02079460862
11;1;02079460862
12;1;02079460862
13;1;02079460862
14;1;02079460862
15;1;02079460862
16;1;02079460862

2079460863;
1;1;02079460863
2;1;02079460863
3;1;02079460863
4;1;02079460863
5;1;02079460863
6;1;02079460863
7;1;02079460863
8;1;02079460863
9;1;02079460863
10;1;02079460863
11;1;02079460863
12;1;02079460863
13;1;02079460863
14;1;02079460863
15;1;02079460863
16;1;02079460863

2079460864;
1;1;02079460864
2;1;02079460864
3;1;02079460864
4;1;02079460864
5;1;02079460864
6;1;02079460864
7;1;02079460864
8;1;02079460864
9;1;02079460864
10;1;02079460864
11;1;02079460864
12;1;02079460864
13;1;02079460864
14;1;02079460864
15;1;02079460864
16;1;02079460864

2079460865;
1;1;02079460865
2;1;02079460865
3;1;02079460865
4;1;02079460865
5;1;02079460865
6;1;02079460865
7;1;02079460865
8;1;02079460865
9;1;02079460865
10;1;02079460865
11;1;02079460865
12;1;02079460865
13;1;02079460865
14;1;02079460865
15;1;02079460865
16;1;02079460865

2079460866;
1;1;02079460866
2;1;02079460866
3;1;02079460866
4;1;02079460866
5;1;02079460866
6;1;02079460866
7;1;02079460866
8;1;02079460866
9;1;02079460866
10;1;02079460866
11;1;02079460866
12;1;02079460866
13;1;02079460866
14;1;02079460866
15;1;02079460866
16;1;02079460866

2079460867;
1;1;02079460867
2;1;02079460867
3;1;02079460867
4;1;02079460867
5;1;02079460867
6;1;02079460867
7;1;02079460867
8;1;02079460867
9;1;02079460867
10;1;02079460867
11;1;02079460867
12;1;02079460867
13;1;02079460867
14;1;02079460867
15;1;02079460867
16;1;02079460867

2079460868;
1;1;02079460868
2;1;02079460868
3;1;02079460868
4;1;02079460868
5;1;02079460868
6;1;02079460868
7;1;02079460868
8;1;02079460868
9;1;02079460868
10;1;02079460868
11;1;02079460868
12;1;02079460868
13;1;02079460868
14;1;02079460868
15;1;02079460868
16;1;02079460868

2079460869;
1;1;02079460869
2;1;02079460869
3;1;02079460869
4;1;02079460869
5;1;02079460869
6;1;02079460869
7;1;02079460869
8;1;02079460869
9;1;02079460869
10;1;02079460869
11;1;02079460869
12;1;02079460869
13;1;02079460869
14;1;02079460869
15;1;02079460869
16;1;02079460869

2079460870;
1;1;02079460870
2;1;02079460870
3;1;02079460870
4;1;02079460870
5;1;02079460870
6;1;02079460870
7;1;02079460870
8;1;02079460870
9;1;02079460870
10;1;02079460870
11;1;02079460870
12;1;02079460870
13;1;02079460870
14;1;02079460870
15;1;02079460870
16;1;02079460870

2079460871;
1;1;02079460871
2;1;02079460871
3;1;02079460871
4;1;02079460871
5;1;02079460871
6;1;02079460871
7;1;02079460871
8;1;02079460871
9;1;02079460871
10;1;02079460871
11;1;02079460871
12;1;02079460871
13;1;02079460871
14;1;02079460871
15;1;02079460871
16;1;02079460871

2079460872;
1;1;02079460872
2;1;02079460872
3;1;02079460872
4;1;02079460872
5;1;02079460872
6;1;02079460872
7;1;02079460872
8;1;02079460872
9;1;02079460872
10;1;02079460872
11;1;02079460872
12;1;02079460872
13;1;02079460872
14;1;02079460872
15;1;02079460872
16;1;02079460872

2079460873;
1;1;02079460873
2;1;02079460873
3;1;02079460873
4;1;02079460873
5;1;02079460873
6;1;02079460873
7;1;02079460873
8;1;02079460873
9;1;02079460873
10;1;02079460873
11;1;02079460873
12;1;02079460873
13;1;02079460873
14;1;02079460873
15;1;02079460873
16;1;02079460873

2079460874;
1;1;02079460874
2;1;02079460874
3;1;02079460874
4;1;02079460874
5;1;02079460874
6;1;02079460874
7;1;02079460874
8;1;02079460874
9;1;02079460874
10;1;02079460874
11;1;02079460874
12;1;02079460874
13;1;02079460874
14;1;02079460874
15;1;02079460874
16;1;02079460874

2079460875;
1;1;02079460875
2;1;02079460875
3;1;02079460875
4;1;02079460875
5;1;02079460875
6;1;02079460875
7;1;02079460875
8;1;02079460875
9;1;02079460875
10;1;02079460875
11;1;02079460875
12;1;02079460875
13;1;02079460875
14;1;02079460875
15;1;02079460875
16;1;02079460875

2079460876;
1;1;02079460876
2;1;02079460876
3;1;02079460876
4;1;02079460876
5;1;02079460876
6;1;02079460876
7;1;02079460876
8;1;02079460876
9;1;02079460876
10;1;02079460876
11;1;02079460876
12;1;02079460876
13;1;02079460876
14;1;02079460876
15;1;02079460876
16;1;02079460876

2079460877;
1;1;02079460877
2;1;02079460877
3;1;02079460877
4;1;02079460877
5;1;02079460877
6;1;02079460877
7;1;02079460877
8;1;02079460877
9;1;02079460877
10;1;02079460877
11;1;02079460877
12;1;02079460877
13;1;02079460877
14;1;02079460877
15;1;02079460877
16;1;02079460877

2079460878;
1;1;02079460878
2;1;02079460878
3;1;02079460878
4;1;02079460878
5;1;02079460878
6;1;02079460878
7;1;02079460878
8;1;02079460878
9;1;02079460878
10;1;02079460878
11;1;02079460878
12;1;02079460878
13;1;02079460878
14;1;02079460878
15;1;02079460878
16;1;02079460878

2079460879;
1;1;02079460879
2;1;02079460879
3;1;02079460879
4;1;02079460879
5;1;02079460879
6;1;02079460879
7;1;02079460879
8;1;02079460879
9;1;02079460879
10;1;02079460879
11;1;02079460879
12;1;02079460879
13;1;02079460879
14;1;02079460879
15;1;02079460879
16;1;02079460879

2079460880;
1;1;02079460880
2;1;02079460880
3;1;02079460880
4;1;02079460880
5;1;02079460880
6;1;02079460880
7;1;02079460880
8;1;02079460880
9;1;02079460880
10;1;02079460880
11;1;02079460880
12;1;02079460880
13;1;02079460880
14;1;02079460880
15;1;02079460880
16;1;02079460880

2079460881;
1;1;02079460881
2;1;02079460881
3;1;02079460881
4;1;02079460881
5;1;02079460881
6;1;02079460881
7;1;02079460881
8;1;02079460881
9;1;02079460881
10;1;02079460881
11;1;02079460881
12;1;02079460881
13;1;02079460881
14;1;02079460881
15;1;02079460881
16;1;02079460881

2079460882;
1;1;02079460882
2;1;02079460882
3;1;02079460882
4;1;02079460882
5;1;02079460882
6;1;02079460882
7;1;02079460882
8;1;02079460882
9;1;02079460882
10;1;02079460882
11;1;02079460882
12;1;02079460882
13;1;02079460882
14;1;02079460882
15;1;02079460882
16;1;02079460882

2079460883;
1;1;02079460883
2;1;02079460883
3;1;02079460883
4;1;02079460883
5;1;02079460883
6;1;02079460883
7;1;02079460883
8;1;02079460883
9;1;02079460883
10;1;02079460883
11;1;02079460883
12;1;02079460883
13;1;02079460883
14;1;02079460883
15;1;02079460883
16;1;02079460883

2079460884;
1;1;02079460884
2;1;02079460884
3;1;02079460884
4;1;02079460884
5;1;02079460884
6;1;02079460884
7;1;02079460884
8;1;02079460884
9;1;02079460884
10;1;02079460884
11;1;02079460884
12;1;02079460884
13;1;02079460884
14;1;02079460884
15;1;02079460884
16;1;02079460884

2079460885;
1;1;02079460885
2;1;02079460885
3;1;02079460885
4;1;02079460885
5;1;02079460885
6;1;02079460885
7;1;02079460885
8;1;02079460885
9;1;02079460885
10;1;02079460885
11;1;02079460885
12;1;02079460885
13;1;02079460885
14;1;02079460885
15;1;02079460885
16;1;02079460885

2079460886;
1;1;02079460886
2;1;02079460886
3;1;02079460886
4;1;02079460886
5;1;02079460886
6;1;02079460886
7;1;02079460886
8;1;02079460886
9;1;02079460886
10;1;02079460886
11;1;02079460886
12;1;02079460886
13;1;02079460886
14;1;02079460886
15;1;02079460886
16;1;02079460886

2079460887;
1;1;02079460887
2;1;02079460887
3;1;02079460887
4;1;02079460887
5;1;02079460887
6;1;02079460887
7;1;02079460887
8;1;02079460887
9;1;02079460887
10;1;02079460887
11;1;02079460887
12;1;02079460887
13;1;02079460887
14;1;02079460887
15;1;02079460887
16;1;02079460887

2079460888;
1;1;02079460888
2;1;02079460888
3;1;02079460888
4;1;02079460888
5;1;02079460888
6;1;02079460888
7;1;02079460888
8;1;02079460888
9;1;02079460888
10;1;02079460888
11;1;02079460888
12;1;02079460888
13;1;02079460888
14;1;02079460888
15;1;02079460888
16;1;02079460888

2079460889;
1;1;02079460889
2;1;02079460889
3;1;02079460889
4;1;02079460889
5;1;02079460889
6;1;02079460889
7;1;02079460889
8;1;02079460889
9;1;02079460889
10;1;02079460889
11;1;02079460889
12;1;02079460889
13;1;02079460889
14;1;02079460889
15;1;02079460889
16;1;02079460889

2079460890;
1;1;02079460890
2;1;02079460890
3;1;02079460890
4;1;02079460890
5;1;02079460890
6;1;02079460890
7;1;02079460890
8;1;02079460890
9;1;02079460890
10;1;02079460890
11;1;02079460890
12;1;02079460890
13;1;02079460890
14;1;02079460890
15;1;02079460890
16;1;02079460890

2079460891;
1;1;02079460891
2;1;02079460891
3;1;02079460891
4;1;02079460891
5;1;02079460891
6;1;02079460891
7;1;02079460891
8;1;02079460891
9;1;02079460891
10;1;02079460891
11;1;02079460891
12;1;02079460891
13;1;02079460891
14;1;02079460891
15;1;02079460891
16;1;02079460891

2079460892;
1;1;02079460892
2;1;02079460892
3;1;02079460892
4;1;02079460892
5;1;02079460892
6;1;02079460892
7;1;02079460892
8;1;02079460892
9;1;02079460892
10;1;02079460892
11;1;02079460892
12;1;02079460892
13;1;02079460892
14;1;02079460892
15;1;02079460892
16;1;02079460892

2079460893;
1;1;02079460893
2;1;02079460893
3;1;02079460893
4;1;02079460893
5;1;02079460893
6;1;02079460893
7;1;02079460893
8;1;02079460893
9;1;02079460893
10;1;02079460893
11;1;02079460893
12;1;02079460893
13;1;02079460893
14;1;02079460893
15;1;02079460893
16;1;02079460893

2079460894;
1;1;02079460894
2;1;02079460894
3;1;02079460894
4;1;02079460894
5;1;02079460894
6;1;02079460894
7;1;02079460894
8;1;02079460894
9;1;02079460894
10;1;02079460894
11;1;02079460894
12;1;02079460894
13;1;02079460894
14;1;02079460894
15;1;02079460894
16;1;02079460894

2079460895;
1;1;02079460895
2;1;02079460895
3;1;02079460895
4;1;02079460895
5;1;02079460895
6;1;02079460895
7;1;02079460895
8;1;02079460895
9;1;02079460895
10;1;02079460895
